mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
42	42	837/10	837/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	510				42		
42	42	419/5	419/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	511				42		
42	42	839/10	839/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	512						
42	42	82	82	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	513						
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	514						
42	42	83	83	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	515						
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	516		articAccentBelow				
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	517		articAccentBelow				
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	518		articAccentBelow				
43	43	84	84	0.0	0	0	Spanner	2/4	1	1	0								9	
43	43	84	84	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	519				43	9	
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	520				43	9	
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	521				43	9	
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	522				43	9	
43	43	85	85	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	523				43	9	
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	524				43	9	
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	525				43	9	
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	526				43	9	
43	43	84	84	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	527						
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	528						
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	529						
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	530						
43	43	85	85	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	531						
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	532						
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	533						
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	534						
43	43	84	84	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	535						
44	44	86	86	0.0	0	0	Dynamic	2/4	1	1	0				ff					
44	44	86	86	0.0	0	0	Spanner	2/4	1	1	0									
44	44	86	86	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	536						
44	44	86	86	0.2	0	0	Chord	2/4	2	1	1/20	1/16	4/5	537						
44	44	431/5	431/5	0.2	1/20	1/20	Chord	2/4	2	1	1/20	1/16	4/5	538						
44	44	432/5	432/5	0.2	1/10	1/10	Chord	2/4	2	1	1/20	1/16	4/5	539						
44	44	433/5	433/5	0.2	3/20	3/20	Chord	2/4	2	1	1/20	1/16	4/5	540						
44	44	434/5	434/5	0.2	1/5	1/5	Chord	2/4	2	1	1/20	1/16	4/5	541						
44	44	87	87	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	542						
44	44	86	86	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	543						
44	44	431/5	431/5	0.8	1/20	1/20	Chord	2/4	2	3	1/5	1/4	4/5	544						
44	44	87	87	1.0	1/4	1/4	Chord	2/4	2	3	1/4	1/4	1	545						
45	45	88	88	0.0	0	0	Dynamic	2/4	1	1	0				pp					
45	45	88	88	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	546		articStaccatoAbove				
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	547		articStaccatoAbove				
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	548		articStaccatoAbove				
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	549		articStaccatoAbove				
45	45	89	89	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	550		articStaccatoAbove				
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	551		articStaccatoAbove				
45	45	179/2	179/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	552				44		
45	45	717/8	717/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	553				44		
45	45	359/4	359/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	554				44		
45	45	719/8	719/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	555						
45	45	88	88	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	556				45		
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	557				45		
45	45	89	89	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	558						
45	45	88	88	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	559						
46	46	90	90	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	560						
46	46	90	90	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	561				46		
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	562				46		
46	46	91	91	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	563						
46	46	90	90	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	564		articStaccatoAbove				
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	565		articStaccatoAbove				
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	566		articStaccatoAbove				
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	567		articStaccatoAbove				
46	46	91	91	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	568		articStaccatoAbove				
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	569		articStaccatoAbove				
46	46	183/2	183/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	570				47		
46	46	733/8	733/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	571				47		
46	46	367/4	367/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	572				47		
46	46	735/8	735/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	573						
47	47	92	92	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	574		articStaccatoAbove				
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	575		articStaccatoAbove				
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	576		articStaccatoAbove				
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	577		articStaccatoAbove				
47	47	93	93	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	578		articStaccatoAbove				
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	579		articStaccatoAbove				
47	47	187/2	187/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	580				48		
47	47	749/8	749/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	581				48		
47	47	375/4	375/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	582				48		
47	47	751/8	751/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	583						
47	47	92	92	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	584				49		
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	585				49		
47	47	93	93	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	586						
47	47	92	92	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	587						
48	48	94	94	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	588						
48	48	94	94	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	589		articStaccatoBelow				
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	590		articStaccatoBelow				
48	48	95	95	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	591		articAccentBelow				
48	48	94	94	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	592		articStaccatoAbove				
48	48	377/4	377/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	593		articStaccatoAbove				
48	48	189/2	189/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	594		articStaccatoAbove				
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	595		articStaccatoAbove				
48	48	95	95	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	596		articStaccatoAbove				
48	48	381/4	381/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	597		articStaccatoAbove				
48	48	191/2	191/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	598				50		
48	48	765/8	765/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	599				50		
48	48	383/4	383/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	600				50		
48	48	767/8	767/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	601						
49	49	96	96	0.0	0	0	Spanner	2/4	1	1	0								10	
49	49	96	96	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	602		articStaccatoAbove			10	
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	603		articStaccatoAbove			10	
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	604		articStaccatoAbove			10	
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	605		articStaccatoAbove			10	
49	49	97	97	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	606		articStaccatoAbove			10	
49	49	389/4	389/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	607		articStaccatoAbove			10	
49	49	195/2	195/2	0.0	3/8	3/8	Spanner	2/4	1	1	0									
49	49	195/2	195/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	608				51		
49	49	781/8	781/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	609				51		
49	49	391/4	391/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	610				51		
49	49	783/8	783/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	611						
49	49	96	96	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	612				52		
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	613				52		
49	49	97	97	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	614						
49	49	96	96	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	615						
50	50	98	98	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	616						
50	50	98	98	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	617		articStaccatoBelow				
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	618		articStaccatoBelow				
50	50	99	99	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	619		articAccentBelow				
50	50	98	98	0.0	0	0	Spanner	2/4	2	1	0								11	
50	50	98	98	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	620		articStaccatoAbove			11	
50	50	393/4	393/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	621		articStaccatoAbove			11	
50	50	197/2	197/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	622		articStaccatoAbove			11	
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	623		articStaccatoAbove			11	
50	50	99	99	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	624		articStaccatoAbove			11	
50	50	397/4	397/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	625		articStaccatoAbove			11	
50	50	199/2	199/2	0.0	3/8	3/8	Spanner	2/4	2	1	0									
50	50	199/2	199/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	626				53		
50	50	797/8	797/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	627				53		
50	50	399/4	399/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	628				53		
50	50	799/8	799/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	629						
51	51	100	100	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	630		articAccentAbove				
51	51	201/2	201/2	0.0	1/8	1/8	StaffText	2/4	1	1	0						cresc.			
51	51	201/2	201/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	631		articAccentAbove				
51	51	101	101	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	632		articAccentAbove				
51	51	203/2	203/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	633				54		
51	51	813/8	813/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	634				54		
51	51	407/4	407/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	635				54		
51	51	815/8	815/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	636						
51	51	100	100	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	637						
51	51	401/4	401/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	638						
51	51	201/2	201/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	639						
51	51	403/4	403/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	640						
51	51	101	101	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	641						
51	51	405/4	405/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	642						
51	51	100	100	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	643						
52	52	102	102	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	644		articAccentAbove				
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	645		articAccentAbove				
52	52	103	103	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	646		articAccentAbove				
52	52	207/2	207/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	647				55		
52	52	518/5	518/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	648				55		
52	52	1037/10	1037/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	649				55		
52	52	519/5	519/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	650				55		
52	52	1039/10	1039/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	651						
52	52	102	102	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	652						
52	52	409/4	409/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	653						
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	654						
52	52	411/4	411/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	655						
52	52	103	103	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	656						
52	52	413/4	413/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	657						
52	52	102	102	0.0	0	0	StaffText	2/4	2	1	0						Con Pedale			
52	52	102	102	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	658		articAccentAbove				
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	659		articAccentAbove				
52	52	103	103	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	660		articAccentAbove				
53	53	104	104	0.0	0	0	Dynamic	2/4	1	1	0				f					
53	53	104	104	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	661		articAccentAbove				
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	662						
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	663		articAccentAbove				
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	664						
53	53	105	105	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	665		articAccentAbove				
53	53	421/4	421/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	666						
53	53	211/2	211/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	667				56		
53	53	528/5	528/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	668				56		
53	53	1057/10	1057/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	669				56		
53	53	529/5	529/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	670				56		
53	53	1059/10	1059/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	671						
53	53	104	104	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	672						
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	673						
53	53	105	105	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	674						
53	53	104	104	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	675		articAccentBelow				
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	676		articAccentBelow				
53	53	105	105	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	677		articAccentAbove				
54	54	106	106	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	678		articAccentAbove				
54	54	425/4	425/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	679						
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	680		articAccentAbove				
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	681						
54	54	107	107	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	682		articAccentAbove				
54	54	429/4	429/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	683						
54	54	215/2	215/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	684				57		
54	54	861/8	861/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	685				57		
54	54	431/4	431/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	686				57		
54	54	863/8	863/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	687						
54	54	106	106	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	688						
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	689						
54	54	107	107	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	690						
54	54	106	106	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	691		articAccentBelow				
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	692		articAccentBelow				
54	54	107	107	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	693		articAccentAbove				
55	55	108	108	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	694		articAccentAbove				
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	695						
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	696		articAccentAbove				
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	697						
55	55	109	109	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	698		articAccentAbove				
55	55	437/4	437/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	699						
55	55	219/2	219/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	700				58		
55	55	548/5	548/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	701				58		
55	55	1097/10	1097/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	702				58		
55	55	549/5	549/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	703				58		
55	55	1099/10	1099/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	704						
55	55	108	108	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	705						
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	706						
55	55	109	109	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	707						
55	55	108	108	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	708		articAccentBelow				
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	709		articAccentBelow				
55	55	109	109	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	710		articAccentBelow				
56	56	110	110	0.0	0	0	Spanner	2/4	1	1	0								12	
56	56	110	110	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	711				59	12	
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	712				59	12	
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	713				59	12	
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	714				59	12	
56	56	111	111	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	715				59	12	
56	56	445/4	445/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	716				59	12	
56	56	223/2	223/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	717				59	12	
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	718				59	12	
56	56	110	110	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	719						
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	720						
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	721						
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	722						
56	56	111	111	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	723						
56	56	445/4	445/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	724						
56	56	223/2	223/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	725						
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	726						
56	56	110	110	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	727						
57	57	112	112	0.0	0	0	Dynamic	2/4	1	1	0				ff					
57	57	112	112	0.0	0	0	Spanner	2/4	1	1	0									
57	57	112	112	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	728						
57	57	112	112	0.2	0	0	Chord	2/4	2	1	1/20	1/16	4/5	729						
57	57	561/5	561/5	0.2	1/20	1/20	Chord	2/4	2	1	1/20	1/16	4/5	730						
57	57	562/5	562/5	0.0	1/10	1/10	StaffText	2/4	2	1	0						rit.			
57	57	562/5	562/5	0.2	1/10	1/10	Chord	2/4	2	1	1/20	1/16	4/5	731						
57	57	563/5	563/5	0.2	3/20	3/20	Chord	2/4	2	1	1/20	1/16	4/5	732						
57	57	564/5	564/5	0.2	1/5	1/5	Chord	2/4	2	1	1/20	1/16	4/5	733						
57	57	113	113	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	734						
57	57	112	112	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	735						
57	57	561/5	561/5	0.8	1/20	1/20	Chord	2/4	2	3	1/5	1/4	4/5	736						
57	57	113	113	1.0	1/4	1/4	Chord	2/4	2	3	1/4	1/4	1	737						
