mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin
58	58	689/4	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	514				45	4
58	58	345/2	345/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	515				45	4
58	58	691/4	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	516				45	4
58	58	173	173	0.0	1/2	1/2	Spanner	3/4	1	1	0							45	
58	58	173	173	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	517				45	
58	58	693/4	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	518				45	
58	58	347/2	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	519				45	
58	58	695/4	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	520				45	
58	58	171	171	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	521					
58	58	343/2	343/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	522					
58	58	172	172	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	523					
58	58	345/2	345/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	524					
58	58	173	173	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	525					
58	58	347/2	347/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	526					
59	59	174	174	0.0	0	0	Dynamic	3/4	1	1	0				ff				
59	59	174	174	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	527					
59	59	175	175	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	528					
59	59	174	174	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	529					
59	59	175	175	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	530					
